     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     10000,         0,         0,   404.2,tesseract,1b9dddb9274b0ee527269388ac2b8b5bb911f805b2143fccd8d37761cf3af40b,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.000801678063387679,""rounds"":12}",
     10000,        12,         0,  1437.7,tesseract,f93f14161b3d3791788d41dd369f047efd451ae51172265b484f6a760f18e07c,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0018009431344419215,""rounds"":12}",
     10000,      3345,         0, 26169.3,tesseract,361589539dd75ea63f00d40b1bf7f071c314bad9e3546b6918d5b8c308f2456b,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.004045758916974429,""rounds"":12}",
     10000,     10000,         0, 43665.4,tesseract,d0531c4ccbbce5fc84bd77dc0b982dc168ceb1afb2402f13c7f8566b6a71f076,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":12}",
     10000,         0,         0,   626.9,tesseract,3ea4502b1087c5ba16ded6a97423b9a1c6db64006fc7bab9cd197aad3947e381,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.000801678063387679,""rounds"":12}",
     10000,     10000,         0, 54330.5,tesseract,cb9ca25fc817ce5ff26b3ea6eef18a3d99e9b92669578ef2af513e2406b3d216,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.009088662990655878,""rounds"":12}",
     10000,         8,         0,  2544.2,tesseract,04a53816bad1f98c38fd8849c8b27455fb2c822c091be7229b37339ae2174120,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.0018009431344419215,""rounds"":12}",
     10000,      3393,         0, 45360.2,tesseract,c9446c7f4105bcc762ee1774ed08053517df33b9ccee0d3adbf2a07cda34ecfd,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.004045758916974429,""rounds"":12}",
     10000,         0,         0,   569.4,tesseract,9b3add9a67f60f7650838a431547c7e2cbc9957d52a757f04036a07cb25f216a,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.000801678063387679,""rounds"":12}",
     10000,         9,         0,  2343.7,tesseract,4833e742bf1dd4b7c483b6c1fa72b20f44cf55a51aaba9a86d8f0d1b63e2b6ea,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0018009431344419215,""rounds"":12}",
     10000,     10000,         0, 80293.4,tesseract,847e796339f90b05ed72f75aed96df1477d7a1f02c6c3aad2bfb863277eee20a,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.009088662990655878,""rounds"":12}",
     10000,     10000,         0, 69688.7,tesseract,be72a18b14e654d44b5c9c708e381495506cfd4dde0291cf8892856043a98849,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":12}",
     10000,         0,         0,   801.8,tesseract,9a41bcd90b2704c1a0450bb12bbec115908a7870732994b3841bcf5c55744967,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.000801678063387679,""rounds"":12}",
     10000,     10000,         0, 61161.9,tesseract,5a8a5c75dc75b4d70ca92b57b9b7fba65b33552f0aa0a1d4d661a6ea2a520952,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":12}",
     10000,      3793,         0, 41859.3,tesseract,54c8a78a1da2e93f38f4620e4e2c5e4659ed2f239e337d56ae1aa88e2e20b41e,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.004045758916974429,""rounds"":12}",
     10000,     10000,         0, 70978.6,tesseract,3b8cbb53a508c812fdf996f6f25d29f4572497b96ccc07b7879f9ea583563c89,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.009088662990655878,""rounds"":12}",
     10000,        61,         0,  5533.3,tesseract,21cf922380cd6b448283b7daad270e0ab9b003857182ebaccaea188f2cec14bb,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.0018009431344419215,""rounds"":12}",
     10000,      9877,         0, 55960.9,tesseract,8ea34197e3cff5b65c618e86dc406de361329bcbee1c20b159e67594dd498c59,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.004045758916974429,""rounds"":12}",
     10000,     10000,         0, 53747.4,tesseract,bfcaaf8890a4d4ca752848e99f92aadfea624b4683d07634eaa8ae5d4bb6aa24,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.009088662990655878,""rounds"":12}",
     10000,     10000,         0, 41981.6,tesseract,859fbfec3cea29bbe0d3cf8a9f6e84f4c2264ae8e0eecb4eeb2d7986a18e4a31,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":12}",
     10000,         7,         0,  1397.3,tesseract,54e1738308bc3f42b98e1197f23a71ac9327e07efdc2a36f7ec8de2618a27f58,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.000801678063387679,""rounds"":12}",
     10000,      1625,         0, 22103.6,tesseract,6876dd64f17cad0b05013d1b4e7ff4dfe0b79e29f402b59258d98af4e7d23cfb,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.0018009431344419215,""rounds"":12}",
     10000,     10000,         0, 55362.1,tesseract,476a4db4702b22510d59fad880e2d13264236ba0bf7531334327095b1d48cca5,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.004045758916974429,""rounds"":12}",
     10000,     10000,         0, 47471.1,tesseract,004332b7b5ea1562f8e31482ed42f2184c1d5cb71a1bffa02b057459afa39aaa,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.009088662990655878,""rounds"":12}",
     10000,     10000,         0, 35172.4,tesseract,20dbe82c747e654d0dbf0db64d32de96844c3023d714fb2b597a594993e7986a,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":12}",
