     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      5489,       100,         0,   151.5,tesseract,040cbf9b286014fe2daa801d0236e85b9dfc5d3f727bfa9dbdc4faebe85f0910,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.003211194909364824,""rounds"":6}",
   2000000,         0,         0,   510.9,tesseract,8173e103e33005b91538c877d53663f8ebb8962e8e8ab264c44b3c09c68a5402,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":7.943282347242822e-05,""rounds"":6}",
   2000000,         0,         0,  1311.1,tesseract,b2c81d56f338bab5a8af2c501c6320515b8788a0b1095a72321ae9e19dda8b41,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.00020029341284946502,""rounds"":6}",
    306065,       100,         0,  1489.0,tesseract,42868aae265e02d10a69aaff00b1187cbc7133700daa30852e0c0110cd14ff79,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0012735030810166628,""rounds"":6}",
       179,       104,         0,    72.9,tesseract,1ef59156c6aa5cd8e336f547ce8ba875f48f95601a5950221ab80766c9ff1799,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.008097171416105617,""rounds"":6}",
   2000000,         0,         0,   725.5,tesseract,7efaed11da1420b2bedef80ddf93e28887757847c7551126327a73bab9c1e283,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":7.943282347242822e-05,""rounds"":6}",
   2000000,         0,         0,   799.4,tesseract,0a5783541fe46539e9c696c3ab1f284926600a7dd6c062842de46f9807780bdb,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":7.943282347242822e-05,""rounds"":6}",
   2000000,         5,         0,  4918.7,tesseract,a03a813b26d3ad2a684baf70991a8673a1ac7396e6c29fa6f48bf41b3e096dd8,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0005050487881097589,""rounds"":6}",
    794116,       101,         0,  5856.6,tesseract,2fcd85cd7eff2406e09b93ef21efbd77d97727e86d80cb8fa5451cc3235910f8,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0012735030810166628,""rounds"":6}",
      8645,       100,         0,   432.7,tesseract,621d96ad8a05ce00143c2088d651d39b248afba103d2d068b14f37353f5fd9a0,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.003211194909364824,""rounds"":6}",
