     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
   2000001,         5,         0, 14361.5,tesseract,c140009b8519cdae92d4334ec089c30f7cbf71f0d533fe5eb74ab083d5af1010,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0005011872336272725,""rounds"":8}",
    119533,       100,         0,  4097.6,tesseract,ab1ee785658b6a470669f4ca5e8bc45daeed20ac262fb517ef1285dcb3448fae,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0017245137706712022,""rounds"":8}",
   2000001,        73,         0, 28961.2,tesseract,f17f444f766ac236f6c158f255247e9b546086fcc2ce880cfca5aa43e8383533,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0009296796685282718,""rounds"":8}",
   2000001,         3,         0, 21823.3,tesseract,7fce61361c2dec198761cda20442648d25482e65b97bf187786e7e46f8af5e8d,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.0005011872336272725,""rounds"":8}",
   2000001,        31,         0, 40358.9,tesseract,ebf19dd0e9278ece7e26cc032b89b7e4cbe501076dc4342982edabd6d1aeeb0a,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0009296796685282718,""rounds"":8}",
    183066,       101,         0,  9689.7,tesseract,e3d170d8728eb822c0ce7c2d9ab1aa862869c374677b972022b521cc99f6a290,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0017245137706712022,""rounds"":8}",
      4153,       100,         0,  1230.9,tesseract,3c8ee44b010d9c9a896cde244d7b2d5731fa52489ccca71ace4fbe0ad54de567,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0031988951096913972,""rounds"":8}",
   2000001,         3,         0, 19576.9,tesseract,30331354b7d2c9851618f3624bde4d08f3907fd6ca9cdd1ee28868ceb200c867,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0005011872336272725,""rounds"":8}",
      3771,       100,         0,   620.6,tesseract,fc87a53a069627b0d0a60f94fc2cef6fe89e3737c89c57a53397eef099bd21c5,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0031988951096913972,""rounds"":8}",
       207,       100,         0,   669.5,tesseract,87b1538da843493c41b73f77871faa973d9ed1dba58d01f842e5e8474582ee78,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.005933805862753281,""rounds"":8}",
       100,       100,         0,   331.0,tesseract,341f68dfdc2b19b981eb9422adb1cf66e45dacf50bab18744583ad3359e894fb,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":8}",
       186,       100,         0,   357.7,tesseract,bb7eecf7f9164847d249dfd1fe3d729f598843a38ca46ef7342140ca523edc84,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.005933805862753281,""rounds"":8}",
       100,       100,         0,   426.8,tesseract,59575bf5ef122f425e943b3992edbb66ab7cb8189f37fde8323446edbf9bcc52,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.011006941712522098,""rounds"":8}",
       100,       100,         0,   485.3,tesseract,a5187dd4316c4721bb58d1cb08b3642c81e05d11aa4e03a0d2fb98e57e2d5ad2,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":8}",
       100,       100,         0,   591.0,tesseract,2d6a3f33a3977a69311f25ebb515541bdcb99a92742627a24632f806ee849777,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.011006941712522098,""rounds"":8}",
   2000001,        49,         0, 45004.8,tesseract,500a0b0cd660a4333f7df74a43892d2bf4ee2ffc64d65033bcff5da17ece53f0,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.0009296796685282718,""rounds"":8}",
    134261,       100,         0,  8095.7,tesseract,a79f895dc1b4c27fc7e8319e4fca0c47f32fd07b75275d82012094e83d18140a,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.0017245137706712022,""rounds"":8}",
      3966,       100,         0,  1386.6,tesseract,9eab7212c8d92da769c849a7fbf4c94146ae7061ce7c4fd037c059b667bab816,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.0031988951096913972,""rounds"":8}",
       201,       100,         0,   705.5,tesseract,62936a69e727706969093d2dd875b802b649f0a7f400d892365df19f97279858,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.005933805862753281,""rounds"":8}",
       100,       100,         0,   593.1,tesseract,8948ff8ea719c295b22dce4e1e78856e5870255b4fc31fcb35c01ddf009ab395,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.011006941712522098,""rounds"":8}",
       100,       100,         0,   500.8,tesseract,3e080efb662c99556196461e4083fcfa54c277d4f3789e5d36eb49e8d40e4cc7,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":8}",
   2000001,         9,         0, 24432.7,tesseract,34634569d3a2d600f0a0f73f7636beca90f9056a5297f568097aa45030de3b58,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.0005011872336272725,""rounds"":8}",
   1791143,       105,         0, 49713.8,tesseract,258b58e3149c45c7b0f8b2e18db9b6c87189f99a27f8aae61ee21930b3f88be9,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.0009296796685282718,""rounds"":8}",
     45526,       100,         0,  4415.5,tesseract,f0569bd07bbd25aa7479457875b6e1ec381002e430d1a7c8ca1edb6f3fb15106,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.0017245137706712022,""rounds"":8}",
      1233,       100,         0,  1087.0,tesseract,a5e47e830b67fd919a86290e515f110bef8b3c945294d0ae585cc6a0734ef92d,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.0031988951096913972,""rounds"":8}",
       105,       100,         0,   484.4,tesseract,ef0eac4a63468434853b587477a3c35c5cdbd0c109466968c43d296906405690,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.005933805862753281,""rounds"":8}",
       100,       100,         0,   382.8,tesseract,dfc06f19a2f03450239b9beb810cbc17a4755728c284f54da2dc57ba096b6ffd,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.011006941712522098,""rounds"":8}",
       100,       100,         0,   308.5,tesseract,cb3c3540ac5028a4c024dd71f34f9e87a64e47976cf7f164a704f39c84efb844,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":8}",
   2000001,        46,         0, 34794.2,tesseract,69574cf70dce7f20e46d996bf5bfb0e49a14928f989bf02c9f5c0919e7abd6fc,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.0005011872336272725,""rounds"":8}",
    113289,       100,         0,  5345.9,tesseract,abda33c0f43b8c297073fd871e1219dd840ced1e713f2bc88e8bd207a2b8b4cb,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.0009296796685282718,""rounds"":8}",
      3083,       100,         0,   923.7,tesseract,f919a476713ba44f2ea577667b782a66dc0d0029ab8645a3579390d1808108c9,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.0017245137706712022,""rounds"":8}",
       146,       100,         0,   523.1,tesseract,3cf766416bee46ed9daec63b4d0ebea40d902f50b7012b3f714c6b82ba9fb768,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.0031988951096913972,""rounds"":8}",
       100,       100,         0,   428.8,tesseract,cab2560af1a89efa6251cafde6f2a16a8f4e03849fce648b768ad8c735163981,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.005933805862753281,""rounds"":8}",
       100,       100,         0,   335.3,tesseract,5849a893196e7b857efea3a6bf659d18e12258dd55427d5a3b6a87d98bf9e546,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.011006941712522098,""rounds"":8}",
       100,       100,         0,   249.3,tesseract,c27281d12c37070ae06e9b8cb1eed22a9454a9fdff50e762646635977f3bf508,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":8}",
