     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    149129,       101,         0,   154.2,tesseract,339668091e1b9897887b90b823c50561223c309fa920a3d5f0ee4fb0bbfe019c,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0005050487881097589,""rounds"":4}",
   2000000,        24,         0,   325.4,tesseract,578197952cd832f4726245a9eba12d0dd36c910b8f12dffcad985e24b976ee78,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":7.943282347242822e-05,""rounds"":4}",
   1178010,       114,         0,   467.9,tesseract,71426e7ac911420b09ed1f1476b236da9f03b7a977628b1ebe4827dd540a4bd9,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.00020029341284946502,""rounds"":4}",
      1481,       100,         0,    22.3,tesseract,91d8db5f363c5dbe1074f5e4720f48f27f04ca63ce7cb19883449d078397aa7b,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.003211194909364824,""rounds"":4}",
     22801,       101,         0,    66.4,tesseract,2f36a6fdf6e7fa913d5607a8b9d4a77fda7d480dc828995d5956e34d4954f862,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0012735030810166628,""rounds"":4}",
   2000000,        17,         0,   486.0,tesseract,6b63bce8381b6cd5e864d4b55d045f33f37c86bc7aab4d642ee8141ca75662e4,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":7.943282347242822e-05,""rounds"":4}",
       183,       101,         0,    32.1,tesseract,a577ab86575ffadfbf0db58a5a90b9fba948ee8162889040b19bdf6a7914565e,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.008097171416105617,""rounds"":4}",
   2000000,        10,         0,   441.8,tesseract,253c967af9e67e44da220ca3d08cd700752aa0c081df9ce5aa1832bcdcb31b1a,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":7.943282347242822e-05,""rounds"":4}",
   2000000,        93,         0,  1072.2,tesseract,4970d5af8051e443a4131243d09dc2b189b1589264ba4bea61dab583503021a2,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.00020029341284946502,""rounds"":4}",
      2833,       102,         0,    70.4,tesseract,d1570775022fc7bc89fb4e101587b6463c9b4d3b7884f01b173fb76ca1d755d9,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.003211194909364824,""rounds"":4}",
     34057,       100,         0,   140.8,tesseract,53c8eb12a629d2ea1fdc1d95d846c3e8c1b3eac666d9d8e10245b497ff54f2a8,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0012735030810166628,""rounds"":4}",
    311877,       100,         0,   433.1,tesseract,5092058f06ba461607e48e139209e72b9ac6c0cc7e95028c264ae2dc6378467a,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0005050487881097589,""rounds"":4}",
       100,       100,         0,    39.4,tesseract,25f608e50eff4267d814e2bd2af501a766b0a3dbe419e42ffed5131e4e49a4dc,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":4}",
       204,       100,         0,   104.3,tesseract,b280bf5c99139dfc7c5ff88ae7c55e69fac065af44aedf832d616bb26d48995f,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.008097171416105617,""rounds"":4}",
       100,       100,         0,    98.4,tesseract,a96ebc295100503f06b34b9b0c2b679ae92c683476873de17dcc10173ae910f1,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":4}",
   1716053,       116,         0,  1050.6,tesseract,669464e88167fcc3c7e34e5086b26ebc83e00bfde556661abe8471aa2f416462,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.00020029341284946502,""rounds"":4}",
    185617,       100,         0,   294.4,tesseract,b3f603e9e8ba2b9a0e6a98ec853bf08964dc1292566d8b4caedab617b4709b00,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.0005050487881097589,""rounds"":4}",
     22353,       101,         0,   108.6,tesseract,9d609b098e40fee4f15922b55b5e0f5cbd35728004e8d70f28f82f6ea6b3f650,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.0012735030810166628,""rounds"":4}",
      1505,       100,         0,    52.1,tesseract,92b85440670fd9f73b6b0198aa948f67a8867231124ca523d207aadd114a7557,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.003211194909364824,""rounds"":4}",
       170,       101,         0,    73.1,tesseract,65c6d38d5c609462aac06a7a985343ca22e074acb915aa12f4b392a257d509b9,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.008097171416105617,""rounds"":4}",
       101,       101,         0,    78.4,tesseract,b3204f2f7142a2c1fc1179b1128ba8966dcfda218490b4c1608aa0a577003f7b,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":4}",
   2000000,        18,         0,   523.5,tesseract,4581d9c4dee15a428e9fe59cee0bb4e2951b1cd6346ef7b3b78637248db237e4,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":7.943282347242822e-05,""rounds"":4}",
   1742745,       105,         0,  1130.6,tesseract,8ffae928182364784a83fe6477ac521d68fdb8c886298d7bf731629061097ffa,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.00020029341284946502,""rounds"":4}",
    192162,       101,         0,   330.4,tesseract,854a3077e832c0576177c4fc00fb21f73fd4b175bac331c17c930b73a6e754a4,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.0005050487881097589,""rounds"":4}",
     20753,       100,         0,   123.7,tesseract,52380b850e9673040e50818fa82f49d00008bd4258777d5b098abcf8bb7b64e4,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.0012735030810166628,""rounds"":4}",
      1297,       100,         0,    88.1,tesseract,57253cf566e0ab48769b15d9e894755090ea0884834bfee7e99b50392637550e,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.003211194909364824,""rounds"":4}",
       128,       100,         0,   164.8,tesseract,8dbb6f703e71c7fa905b0a94a97461f80c36ed668120fbf9fc00d84833bfec72,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.008097171416105617,""rounds"":4}",
       100,       100,         0,   203.2,tesseract,560f4fa65c2dc879ea43599f900c262964734a15179eb33ccc96745f918adebf,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":4}",
   2000000,        28,         0,   684.7,tesseract,6d582e00d20b442de7a2635aa59462fb7cb49b02331a01590d0a1dd8558c24cc,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":7.943282347242822e-05,""rounds"":4}",
   1061239,       131,         0,   916.1,tesseract,e37121b5e37a30b1d56a71c5d3361b9401edeccc59032376fb87a21fe90da7fd,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.00020029341284946502,""rounds"":4}",
