     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
   2000000,         0,         0,  1103.1,tesseract,d9180c70cbbc08946ba5b8c4824c55fb6868d2cff11c41b2b45320898653425f,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":7.943282347242822e-05,""rounds"":8}",
   2000000,         0,         0,  2780.3,tesseract,711c65d5025731a7ccd7ec089654f82d4f894dab442e047412f79f5c1ed602ca,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.00020029341284946502,""rounds"":8}",
    272753,       100,         0,  2860.5,tesseract,4118937eaa10febadaaab615e47c52b54c871804f2a9bf0dd00c7b44b6b11dd6,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0012735030810166628,""rounds"":8}",
   2000000,         9,         0,  7104.3,tesseract,17931d51e0fc7cde4051813bdabadd5b4593ba2d353e2060413174ea512b33db,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0005050487881097589,""rounds"":8}",
      2901,       101,         0,   222.4,tesseract,37b94c3c1dae2595198d1a763010b28f3d0e30fe4910410bc99b7ed002756c70,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.003211194909364824,""rounds"":8}",
   2000000,         0,         0,  1733.8,tesseract,392192bfc5c81d4698ab2e6ea471e771c0ee32c72dfe1b8800095dd5705b81cd,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":7.943282347242822e-05,""rounds"":8}",
   2000000,         0,         0,  1576.8,tesseract,672773de8e6dc63b0a0443f59fa20f5f23448c7782c5e483919db2e7d2f28d20,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":7.943282347242822e-05,""rounds"":8}",
   2000000,         2,         0, 10409.4,tesseract,0e953c51a83e963d772c96b4cd0a9df21e08d0c7020f9d6a6f3ebbf4e5e3311a,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0005050487881097589,""rounds"":8}",
   2000000,         0,         0,  3981.9,tesseract,909a3dea57819fcfe822e84dff7bc58f35491e0259b8551d846ff71f644a5689,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.00020029341284946502,""rounds"":8}",
    867613,       102,         0, 13718.6,tesseract,3e5542a6513d4a521545d1b54de535c9e6ae4b9e6430f25539fc3ab8d545137e,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0012735030810166628,""rounds"":8}",
      5715,       100,         0,   693.6,tesseract,409a8521e3eda91409c42c879435c4bea690962f31383e888df0a8a3e62a103f,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.003211194909364824,""rounds"":8}",
       101,       100,         0,   194.6,tesseract,0d0ef0daf86ea3060283b378603fdc0a761c766caa1c5f1fff35f73a5b26f4b2,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":8}",
       119,       100,         0,   330.6,tesseract,886759ff756b6aaab997df9b45ee11c67b11d7fa58d8c91425fde47408864207,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.008097171416105617,""rounds"":8}",
       124,       100,         0,   195.2,tesseract,6064371431a3372906cff61b4a6e439fe3295287a110d66449e93ac5718e72f0,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.008097171416105617,""rounds"":8}",
