     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
   2000001,         5,         0,  7000.6,tesseract,30db30a449408d541c66b2097cc8e8e33850993d67d612c34aee385a11cdcf88,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0005011872336272725,""rounds"":8}",
   1720354,       100,         0, 12087.6,tesseract,b2839413fa570fd15ca8bc13ed855f34b5c0b30277bf3608f17890b8e0506c1e,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0009296796685282718,""rounds"":8}",
     59401,       100,         0,   974.4,tesseract,bd011039b2588d4d39002f917ee385456bc5e37f62263a54dba57de000dbba20,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0017245137706712022,""rounds"":8}",
      3079,       100,         0,   228.6,tesseract,348a54b0ecc44f8158e3800178b7d18544a127bcc95ff80a6a431f58336c804e,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0031988951096913972,""rounds"":8}",
   2000001,        10,         0, 11410.5,tesseract,6a6288c71c27bb3ee8ec5de70fc950341dc13c0cdfa395195a1c570ff1fbe448,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.0005011872336272725,""rounds"":8}",
   2000001,         3,         0, 10266.3,tesseract,467d2a333ab98a0bd1f421e145de7db506f4d6a21f9fa8081bfa445d373f495f,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0005011872336272725,""rounds"":8}",
      4039,       100,         0,   500.4,tesseract,13e9e606dd81e38f4172a6b211bddc3633c04c6d16cf2662d69aee6252f9a522,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0031988951096913972,""rounds"":8}",
    172377,       100,         0,  4342.6,tesseract,59945af42febceb79efbf6ff797446c6034ec788609093c3274c43fac75e0528,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0017245137706712022,""rounds"":8}",
   2000001,        45,         0, 20817.6,tesseract,1bba2034376e220f1b13c82ffc1c72121406807f29073a395db1eb5a22d91837,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0009296796685282718,""rounds"":8}",
       205,       101,         0,   142.7,tesseract,995ebe81e1a5a12e97db3321763ee1d646a2b86a40d93262b8a0f060017e89b2,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.005933805862753281,""rounds"":8}",
       100,       100,         0,   192.1,tesseract,0d0ef0daf86ea3060283b378603fdc0a761c766caa1c5f1fff35f73a5b26f4b2,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":8}",
       237,       100,         0,   294.2,tesseract,99f8c92d7b52a8ef9c7d57eff7dda93660a46070dcd1afff59daf9c064eaf46b,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.005933805862753281,""rounds"":8}",
