     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
   1000001,         0,         0,  9063.4,tesseract,19037e283eb88751483589c34a33cf02865f3582dd44c3ece7112814b1292d78,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0005011872336272725,""rounds"":9}",
   1000001,         3,         0, 18277.6,tesseract,d06e3ae7bb068d232ee2be3e18a1ca0d4df176c6eff3764d2d32e899bd8a8faf,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0009296796685282718,""rounds"":9}",
      5102,       100,         0,  1258.0,tesseract,26f3620adfd68b2c74758558e0968ffbda524cded6049dd4ad7c402bc3c60c92,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0031988951096913972,""rounds"":9}",
    389392,       101,         0, 17230.7,tesseract,34524d0ebc3bbc6fcd9cd00c885817422d81e0d286b2c24c5b0e589ce3383509,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.0017245137706712022,""rounds"":9}",
   1000001,         0,         0, 13698.8,tesseract,dc6a772aaba906d514ad34cc1d67f7c6c506f756209860d301192c321a7ca594,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.0005011872336272725,""rounds"":9}",
       176,       100,         0,   491.5,tesseract,3952f75a6a30d9051e38999634c0e4a51abcdbd02a12ab5cd06abbd842c2cf58,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.005933805862753281,""rounds"":9}",
   1000001,         0,         0, 12555.3,tesseract,8314f5d628fd1e580c1bc86ab27cb2c05d9bc4296776f06d4a81ee2c74bd13ad,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0005011872336272725,""rounds"":9}",
    998458,       100,         0, 67991.0,tesseract,da07ba2523038d0de34118be60c6f3bba3d6945d97e138a5074f8aec42a95aa9,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0017245137706712022,""rounds"":9}",
   1000001,         0,         0, 26273.8,tesseract,a3ab5fab77b88c805fda85d6e1617e5505bae0e3b2794dcda34f3915f33e3a73,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0009296796685282718,""rounds"":9}",
      6276,       100,         0,  2558.2,tesseract,b6be3119c87cbba60986516ef8f62189f01b94e9ba75572c272023f0ddfc418a,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.0031988951096913972,""rounds"":9}",
       100,       100,         0,   340.6,tesseract,36ffef081b806d0628baed1683f6e07e56270c337d8877faa8509ec875117bc7,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":9}",
       100,       100,         0,   429.4,tesseract,50808386087e6dd82ece8c58e37f7145326305339bbc4b85fa1d0b043ef657ab,"{""circidx"":0,""circuit"":""Bare"",""decoder"":""tesseract"",""p"":0.011006941712522098,""rounds"":9}",
       167,       100,         0,   694.7,tesseract,b424b45bea341567120a9c6827faefe66b93b628e980df29c6b79329bb4e591e,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.005933805862753281,""rounds"":9}",
       100,       100,         0,   488.8,tesseract,0e1784f0684d78c68055fe897b99f3a97435b5341d0aa9b26b4c630848e87358,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":9}",
       100,       100,         0,   581.5,tesseract,2ecb71c7b6d20046d3db1e6362887093135fe786525d963c38f565706bbadcd0,"{""circidx"":1,""circuit"":""Loop"",""decoder"":""tesseract"",""p"":0.011006941712522098,""rounds"":9}",
   1000001,         3,         0, 28643.7,tesseract,1f859b5a779771f4d0f45909ebb1799e2e5606eb10fab02d934b024b3c1e7b22,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.0009296796685282718,""rounds"":9}",
    404928,       101,         0, 30971.3,tesseract,bb450e680aea379edcb87346b28cf9b4223a8f936c91e7ff0b2cc78c6b4a83f7,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.0017245137706712022,""rounds"":9}",
      3685,       100,         0,  1928.7,tesseract,996813ec5a5e75bc0209abf18cbfe64fb43509b81bcf424fbd44d497a4124193,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.0031988951096913972,""rounds"":9}",
       134,       100,         0,   695.3,tesseract,532e05a482ee2ac6bd56452c7bf9cf375dad3193a7e01e6ad92a07fd0e0171f8,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.005933805862753281,""rounds"":9}",
       100,       100,         0,   620.2,tesseract,b96051faf6f2b4984ed47bcc59edd86d43aef939eacd54bc5a888f5235a8ccb7,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.011006941712522098,""rounds"":9}",
       100,       100,         0,   514.3,tesseract,19ea01c221a591e33e3c8fc5bc7c7a2fa7b0d68becd0f93f75d17fbb5efacfb3,"{""circidx"":2,""circuit"":""SD"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":9}",
   1000001,         0,         0, 16216.9,tesseract,3cb21963120c947797a487e89f7ea6be041d92a35e5af15bd499ac81011aa614,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.0005011872336272725,""rounds"":9}",
   1000001,         8,         0, 37314.9,tesseract,9e72f9e64c01f4aaa093223aa7822a1900cf100b210514f40f551d95b5a8bcac,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.0009296796685282718,""rounds"":9}",
    143903,       101,         0, 19238.9,tesseract,1553839e089bbe084fb8f2eabbf465dc120b022dd247fd94c6a6692aeb42d981,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.0017245137706712022,""rounds"":9}",
      1031,       100,         0,  1401.3,tesseract,57f8f7455a547de2e17e1cc5f0fb1715b119a150bf94765f070decd653ff4bc9,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.0031988951096913972,""rounds"":9}",
       100,       100,         0,   477.5,tesseract,07f91a27eb45c38ee9527e3a888c0442b445edcae05fc39ac1670355c2ec7ff7,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.005933805862753281,""rounds"":9}",
       100,       100,         0,   393.4,tesseract,97b586cf1cc7e1fcf5b078a4e2543366b9bfc616bead56dfd51cb2b086d90512,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.011006941712522098,""rounds"":9}",
       100,       100,         0,   327.3,tesseract,e857b39d707f3d1934c6b9628bcb27681386ad939710fa7e13503734826fd21c,"{""circidx"":3,""circuit"":""CSS-FT$_6$"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":9}",
   1000001,         2,         0, 22942.9,tesseract,adfc3283a3cb4065c4e4ee5c33bbc4d3a3be6bc1c4edecd4a79081133b445c2e,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.0005011872336272725,""rounds"":9}",
    463305,       100,         0, 28629.5,tesseract,d51a51c69c02ffdd3ab8d7224591c61c8f06e88ce03ab77f75e0c478b4a6af75,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.0009296796685282718,""rounds"":9}",
      4244,       100,         0,  1790.7,tesseract,3eff9a0112c9f3ee0b1c676cddbaf1610f5f00a3a5c979268da4a41782f89f67,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.0017245137706712022,""rounds"":9}",
       143,       100,         0,   546.4,tesseract,80b47b4ac6663face3b0669fa598a1f045752875efb4aa5a4840a47332c23f01,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.0031988951096913972,""rounds"":9}",
       100,       100,         0,   430.2,tesseract,2626b0d4ee4602270e10c2102c49b6b7c62f5e151ad527e219306cae28df4654,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.005933805862753281,""rounds"":9}",
       100,       100,         0,   342.0,tesseract,93d8ebbe8739ccd3461baf9709ad775c31b38eb6cd4a1466b74602d6da99ba85,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.011006941712522098,""rounds"":9}",
       100,       100,         0,   261.8,tesseract,d73f8bb75d0bb64e93f0aa5582acb8992761c3b5659ab51053d2882c539e0946,"{""circidx"":4,""circuit"":""FT$_6$"",""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":9}",
