     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1044,      1044,         0,  3190.3,tesseract,5c6a4aa00a3e0b3c74d7acb77e70b197e9aad80ea4253044d02b220eb6a3edf8,"{""code"":""$[[72,8,8]]$"",""codeidx"":5,""decoder"":""tesseract"",""p"":0.009088662990655878,""rounds"":8}",
      1000,      1000,         0,  2026.4,tesseract,3694050a8ce5aa765be963d709d9e9553d17d16348c5d2f16206b84e90c6325e,"{""code"":""$[[72,8,8]]$"",""codeidx"":5,""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":8}",
     10000,         0,         0,   377.4,tesseract,6a9490fa485b68ff405ec2b21dd5e1de244fafb4d4f1c0564f15d5a6a452c3b3,"{""code"":""$[[85,8,9]]$"",""codeidx"":6,""decoder"":""tesseract"",""p"":0.000801678063387679,""rounds"":9}",
     10000,       294,         0,  4238.1,tesseract,9ad14588d96c0fd5dee3338f8653f494ba77d8216b652d0e44968246e6658d36,"{""code"":""$[[85,8,9]]$"",""codeidx"":6,""decoder"":""tesseract"",""p"":0.0018009431344419215,""rounds"":9}",
      1066,      1038,         0,  4137.6,tesseract,5d14162455b3b309495fe1191d4b82cb2a44140b8e81975d29cf298951fafcbf,"{""code"":""$[[85,8,9]]$"",""codeidx"":6,""decoder"":""tesseract"",""p"":0.004045758916974429,""rounds"":9}",
      1047,      1047,         0,  3319.3,tesseract,a6d593932498832c50d7ce8703bdf129b0ca427afb429c739101a28eaee7f26f,"{""code"":""$[[85,8,9]]$"",""codeidx"":6,""decoder"":""tesseract"",""p"":0.009088662990655878,""rounds"":9}",
      1043,      1043,         0,  2267.2,tesseract,07769f9b10e5e911032c3066457c8fd414aab2e21eda7603b8b8ab3694a38f0b,"{""code"":""$[[85,8,9]]$"",""codeidx"":6,""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":9}",
     10000,         4,         0,  1295.7,tesseract,2236d76b5cb4106fe8a420490761e1c44b42cf5a399687517ec0a4a4415fd3dc,"{""code"":""$[[144,12,12]]$"",""codeidx"":7,""decoder"":""tesseract"",""p"":0.000801678063387679,""rounds"":12}",
      6467,      1058,         0, 13698.1,tesseract,ba24b83e25f9c3c70622171cb6981fe5ea7ed8e648e44d259b1d6dc268cd00a0,"{""code"":""$[[144,12,12]]$"",""codeidx"":7,""decoder"":""tesseract"",""p"":0.0018009431344419215,""rounds"":12}",
      1042,      1042,         0,  5712.9,tesseract,7fe2c128402c88e0060dd0d47c412ba357eabe180b5314a0ec7d6950fac1a746,"{""code"":""$[[144,12,12]]$"",""codeidx"":7,""decoder"":""tesseract"",""p"":0.004045758916974429,""rounds"":12}",
      1088,      1088,         0,  5077.5,tesseract,f1e271ca18ae252ff67e5a1e43d1c8da825a60bc3f8c40ab2c4b8a771a946b88,"{""code"":""$[[144,12,12]]$"",""codeidx"":7,""decoder"":""tesseract"",""p"":0.009088662990655878,""rounds"":12}",
      1026,      1026,         0,  3473.6,tesseract,180e0f5797dec3bbaca5b54b23e5803ab71b96e6a4169b0e506a5927ee3f84d9,"{""code"":""$[[144,12,12]]$"",""codeidx"":7,""decoder"":""tesseract"",""p"":0.020417379446695295,""rounds"":12}",
